country,country_code,date,download_kbps,upload_kbps,total_tests,distance_miles
United States,US,4/14/2009,7823.61,1642.93,3756282,119.751
United States,US,4/15/2009,7859.17,1647.26,3776589,119.803
United States,US,4/16/2009,7891.87,1652.04,3797851,119.92
United States,US,4/17/2009,7932.88,1657.43,3811478,120.004
United States,US,4/18/2009,7981.13,1662.55,3813231,119.932
United States,US,4/19/2009,8008.05,1666.37,3814510,119.783
United States,US,4/20/2009,8019.02,1669.97,3838064,120.046
United States,US,4/21/2009,8033.19,1673.66,3872548,120.318
United States,US,4/22/2009,8058.29,1678.93,3888136,120.353
United States,US,4/23/2009,8082.72,1683.59,3894490,120.244
United States,US,4/24/2009,8108.73,1687.92,3891854,120.171
United States,US,4/25/2009,8136.48,1691.81,3862667,119.758
United States,US,4/26/2009,8150.63,1693.33,3830042,119.436
United States,US,4/27/2009,8144.53,1695.3,3813131,119.665
United States,US,4/28/2009,8136.09,1696.99,3819501,120.005
United States,US,4/29/2009,8131.88,1698.96,3804482,120.225
United States,US,4/30/2009,8132.95,1700.93,3784015,120.376
United States,US,5/1/2009,8134.58,1702.31,3772416,120.477
United States,US,5/2/2009,8143.2,1705.36,3752167,120.377
United States,US,5/3/2009,8139.9,1706.18,3734265,120.212
United States,US,5/4/2009,8128.3,1706.44,3741465,120.461
United States,US,5/5/2009,8129.59,1708.47,3758992,120.683
United States,US,5/6/2009,8143.28,1710.95,3754972,120.677
United States,US,5/7/2009,8154.6,1712.48,3741962,120.704
United States,US,5/8/2009,8161.46,1712.56,3717570,120.676
United States,US,5/9/2009,8171.77,1711.79,3695199,120.532
United States,US,5/10/2009,8180.29,1712.37,3655351,120.445
United States,US,5/11/2009,8170.48,1713.86,3654501,120.72
United States,US,5/12/2009,8167.18,1716.06,3676198,121.056
United States,US,5/13/2009,8181.45,1720.24,3672333,121.092
United States,US,5/14/2009,8186.8,1724.79,3658835,121.096
United States,US,5/15/2009,8197,1728.09,3641685,121.103
United States,US,5/16/2009,8212.07,1730.79,3619910,120.952
United States,US,5/17/2009,8210.48,1731.01,3597325,120.708
United States,US,5/18/2009,8194.48,1731.86,3602139,120.814
United States,US,5/19/2009,8193.38,1733.3,3615931,120.946
United States,US,5/20/2009,8202.12,1735.83,3608207,120.903
United States,US,5/21/2009,8209.85,1739.36,3601121,120.813
United States,US,5/22/2009,8217.12,1741.86,3590246,120.789
United States,US,5/23/2009,8225.35,1743.48,3568971,120.693
United States,US,5/24/2009,8219.24,1743.66,3547488,120.486
United States,US,5/25/2009,8201.88,1743.3,3541924,120.565
United States,US,5/26/2009,8189.75,1745.47,3567682,120.778
United States,US,5/27/2009,8201.06,1749.14,3583970,120.663
United States,US,5/28/2009,8213.39,1751.3,3588603,120.416
United States,US,5/29/2009,8231.44,1753.73,3584320,120.136
United States,US,5/30/2009,8256.11,1756.1,3571178,119.694
United States,US,5/31/2009,8269.18,1756.52,3553553,119.215
United States,US,6/1/2009,8261.3,1755.28,3567955,119.172
United States,US,6/2/2009,8254.81,1756.06,3593270,119.168
United States,US,6/3/2009,8257.47,1758.39,3598097,118.932
United States,US,6/4/2009,8256.45,1760.64,3601538,118.622
United States,US,6/5/2009,8257.96,1762.31,3597776,118.377
United States,US,6/6/2009,8267.74,1765.1,3586392,118.011
United States,US,6/7/2009,8268.32,1766.42,3576315,117.645
United States,US,6/8/2009,8251.83,1767.29,3600788,117.46
United States,US,6/9/2009,8249.25,1771.06,3644663,117.276
United States,US,6/10/2009,8248.49,1772.11,3661369,116.957
United States,US,6/11/2009,8250.77,1773.66,3666465,116.659
United States,US,6/12/2009,8255.34,1774.48,3663401,116.424
United States,US,6/13/2009,8275.22,1775.22,3642072,116.002
United States,US,6/14/2009,8280.07,1776.6,3626361,115.668
United States,US,6/15/2009,8264.82,1776.21,3643198,115.576
United States,US,6/16/2009,8261.42,1777.72,3681336,115.556
United States,US,6/17/2009,8262.49,1779.09,3697290,115.412
United States,US,6/18/2009,8257.02,1780.34,3705350,115.358
United States,US,6/19/2009,8257.32,1781.2,3710561,115.178
United States,US,6/20/2009,8270.43,1782.19,3703692,114.841
United States,US,6/21/2009,8275.69,1783.44,3687511,114.453
United States,US,6/22/2009,8261.85,1786.99,3717465,114.424
United States,US,6/23/2009,8257.84,1792.15,3760810,114.565
United States,US,6/24/2009,8265.05,1797.62,3791767,114.614
United States,US,6/25/2009,8271.95,1801.79,3789080,114.479
United States,US,6/26/2009,8275.23,1805.84,3776572,114.367
United States,US,6/27/2009,8290.8,1810.35,3752739,114.185
United States,US,6/28/2009,8293.62,1814.21,3732087,113.943
United States,US,6/29/2009,8273.17,1818.31,3749161,114.209
United States,US,6/30/2009,8263.29,1823.88,3783621,114.458
United States,US,7/1/2009,8271.01,1832.23,3791305,114.401
United States,US,7/2/2009,8280.96,1839.54,3789607,114.462
United States,US,7/3/2009,8297.67,1846.75,3772165,114.416
United States,US,7/4/2009,8310.58,1850.62,3723536,114.367
United States,US,7/5/2009,8315.26,1855.64,3697189,114.233
United States,US,7/6/2009,8302.13,1861.21,3717899,114.424
United States,US,7/7/2009,8290.54,1867.16,3757961,114.589
United States,US,7/8/2009,8301.64,1875.74,3769580,114.548
United States,US,7/9/2009,8305.02,1881.88,3768817,114.555
United States,US,7/10/2009,8322.63,1891.38,3760988,114.484
United States,US,7/11/2009,8343.97,1899.33,3749571,114.281
United States,US,7/12/2009,8348.48,1905.05,3735687,113.999
United States,US,7/13/2009,8331.95,1911.22,3759197,114.188
United States,US,7/14/2009,8325.35,1918.71,3790292,114.326
United States,US,7/15/2009,8338.83,1927.46,3796785,114.381
United States,US,7/16/2009,8350.35,1935.36,3792009,114.344
United States,US,7/17/2009,8367.39,1943.72,3783205,114.211
United States,US,7/18/2009,8391.62,1951.37,3763144,113.907
United States,US,7/19/2009,8400.52,1956.2,3744244,113.58
United States,US,7/20/2009,8383.84,1960.03,3765096,113.602
United States,US,7/21/2009,8376.12,1963.74,3810075,113.713
United States,US,7/22/2009,8382.05,1966.11,3818862,113.627
United States,US,7/23/2009,8389.87,1968.28,3818899,113.589
United States,US,7/24/2009,8398.11,1971.48,3815824,113.534
United States,US,7/25/2009,8413.78,1974.58,3806778,113.308
United States,US,7/26/2009,8419.26,1975.34,3794925,113.012
United States,US,7/27/2009,8402.94,1975.83,3823846,113.015
United States,US,7/28/2009,8393.27,1976.11,3864343,112.667
United States,US,7/29/2009,8403.38,1979.89,3878366,111.892
United States,US,7/30/2009,8412.48,1983.2,3878718,111.185
United States,US,7/31/2009,8425.73,1985.07,3878403,110.562
United States,US,8/1/2009,8446.42,1987.71,3864672,109.824
United States,US,8/2/2009,8448.74,1988.95,3861820,109.199
United States,US,8/3/2009,8445.93,1991.82,3915247,108.77
United States,US,8/4/2009,8448.78,1993.59,3962311,108.34
United States,US,8/5/2009,8455.33,1993,3976613,107.705
United States,US,8/6/2009,8472.63,1994.6,3980689,107.062
United States,US,8/7/2009,8483.6,1995.54,3972839,106.566
United States,US,8/8/2009,8501.7,1997.69,3957399,106.007
United States,US,8/9/2009,8505.89,1996.86,3945940,105.4
United States,US,8/10/2009,8493.63,1995.44,3971816,105.025
United States,US,8/11/2009,8490.39,1996.06,4008530,104.734
United States,US,8/12/2009,8501.38,1995.82,4030027,104.106
United States,US,8/13/2009,8513.48,1995.4,4041493,103.408
United States,US,8/14/2009,8520.61,1995.86,4041080,102.711
United States,US,8/15/2009,8531.7,1997.78,4027495,102.016
United States,US,8/16/2009,8528.65,1996.34,4017525,101.336
United States,US,8/17/2009,8518.89,1997.65,4061827,100.953
United States,US,8/18/2009,8512.36,1998.46,4109204,100.645
United States,US,8/19/2009,8522.74,2000.7,4127421,100.105
United States,US,8/20/2009,8529.71,2002.49,4133291,99.5217
United States,US,8/21/2009,8541.69,2006.27,4136934,98.9449
United States,US,8/22/2009,8558.43,2010.36,4132824,98.118
United States,US,8/23/2009,8562.07,2011.61,4130608,97.3673
United States,US,8/24/2009,8555.35,2013.55,4159298,97.0537
United States,US,8/25/2009,8557.8,2017.2,4211378,96.801
United States,US,8/26/2009,8579.66,2023.36,4238029,96.2651
United States,US,8/27/2009,8599.14,2029.2,4254520,96.0757
United States,US,8/28/2009,8614.95,2033.13,4263288,96.0362
United States,US,8/29/2009,8635.67,2039.26,4267351,95.7706
United States,US,8/30/2009,8639.03,2041.36,4260923,95.5363
United States,US,8/31/2009,8631.76,2044.26,4294494,95.6125
United States,US,9/1/2009,8628.53,2047.46,4341228,95.7667
United States,US,9/2/2009,8635.26,2050.03,4355586,95.7207
United States,US,9/3/2009,8648.26,2053.77,4358440,95.7
United States,US,9/4/2009,8667.19,2060.07,4360233,95.5178
United States,US,9/5/2009,8679.48,2064.01,4350588,95.2367
United States,US,9/6/2009,8685.86,2067.57,4337952,94.9454
United States,US,9/7/2009,8674.07,2067.66,4350812,94.7472
United States,US,9/8/2009,8665.44,2069.52,4384190,94.7223
United States,US,9/9/2009,8667.68,2073.52,4396590,94.5807
United States,US,9/10/2009,8675.27,2076.18,4405675,94.4639
United States,US,9/11/2009,8686.92,2081.91,4402496,94.272
United States,US,9/12/2009,8692.76,2086.89,4405608,93.9154
United States,US,9/13/2009,8687.11,2087.78,4402809,93.6243
United States,US,9/14/2009,8672.87,2088.49,4432596,93.5753
United States,US,9/15/2009,8674.34,2091.92,4468908,93.5785
United States,US,9/16/2009,8679.83,2095.09,4472638,93.4124
United States,US,9/17/2009,8694.28,2099.76,4473684,93.3226
United States,US,9/18/2009,8710.87,2107.08,4473846,93.2251
United States,US,9/19/2009,8729.45,2112.99,4460702,92.9116
United States,US,9/20/2009,8729.78,2114.85,4446061,92.5765
United States,US,9/21/2009,8721.74,2117.56,4466874,92.6476
United States,US,9/22/2009,8718.55,2118.76,4504181,92.7696
United States,US,9/23/2009,8723,2120.99,4514722,92.6859
United States,US,9/24/2009,8728.05,2124.25,4500856,92.6246
United States,US,9/25/2009,8731.87,2127.16,4483805,92.5681
United States,US,9/26/2009,8736.08,2129.63,4464154,92.3169
United States,US,9/27/2009,8728.31,2129.9,4445761,92.0283
United States,US,9/28/2009,8711.46,2128.91,4458196,92.0981
United States,US,9/29/2009,8707.86,2130.26,4489817,92.1698
United States,US,9/30/2009,8714.33,2133.81,4494762,92.0454
United States,US,10/1/2009,8724.99,2137.61,4479461,91.9089
United States,US,10/2/2009,8739.79,2144.54,4478721,91.7012
United States,US,10/3/2009,8754.49,2152.17,4473631,91.2955
United States,US,10/4/2009,8747.56,2151.77,4458754,91.115
United States,US,10/5/2009,8738.67,2153.36,4470028,91.2412
United States,US,10/6/2009,8734.66,2153.36,4498746,91.4165
United States,US,10/7/2009,8749.22,2158.45,4514405,91.572
United States,US,10/8/2009,8762.3,2162.68,4510918,91.612
United States,US,10/9/2009,8782.07,2166.73,4500755,91.539
United States,US,10/10/2009,8797.23,2173.94,4487055,91.3035
United States,US,10/11/2009,8794.22,2175.21,4467595,91.1448
United States,US,10/12/2009,8788.05,2174,4476222,91.389
United States,US,10/13/2009,8793.54,2177.44,4507188,91.6415
United States,US,10/14/2009,8803.17,2179.9,4529988,91.6364
United States,US,10/15/2009,8815.9,2182.72,4548659,91.6003
United States,US,10/16/2009,8832.01,2185.93,4536461,91.6383
United States,US,10/17/2009,8842.65,2191.42,4520344,91.4693
United States,US,10/18/2009,8842.43,2190.83,4496211,91.3366
United States,US,10/19/2009,8833.41,2191.09,4508169,91.5875
United States,US,10/20/2009,8842.03,2193.85,4532773,91.9388
United States,US,10/21/2009,8857.54,2196.96,4534504,92.0155
United States,US,10/22/2009,8874.68,2201.19,4527395,92.0666
United States,US,10/23/2009,8896.22,2205.69,4524171,92.0928
United States,US,10/24/2009,8921.98,2210.01,4523039,91.8923
United States,US,10/25/2009,8930.15,2210.23,4512709,91.7033
United States,US,10/26/2009,8937.25,2209.97,4534274,91.9478
United States,US,10/27/2009,8953.37,2211.14,4569087,92.2452
United States,US,10/28/2009,8977.49,2211.31,4582270,92.404
United States,US,10/29/2009,9004.9,2208.74,4593601,92.5135
United States,US,10/30/2009,9028.5,2206.24,4589199,92.5675
United States,US,10/31/2009,9053.13,2204.16,4584193,92.4253
United States,US,11/1/2009,9059.82,2196.9,4578966,92.2443
United States,US,11/2/2009,9055,2188.25,4601066,92.4734
United States,US,11/3/2009,9063.22,2186.19,4636661,92.6798
United States,US,11/4/2009,9079.5,2184.14,4651827,92.8156
United States,US,11/5/2009,9094.6,2182.25,4661683,93.0018
United States,US,11/6/2009,9110.29,2180.21,4664688,93.1491
United States,US,11/7/2009,9128.14,2177.79,4665399,93.0805
United States,US,11/8/2009,9126.69,2172.49,4658479,93.0594
United States,US,11/9/2009,9121.03,2165.61,4682482,93.3718
United States,US,11/10/2009,9126.48,2161.65,4718804,93.661
United States,US,11/11/2009,9139.32,2156.79,4739234,93.8039
United States,US,11/12/2009,9158.61,2152.33,4746195,93.9106
United States,US,11/13/2009,9182.42,2150.21,4732925,94.0895
United States,US,11/14/2009,9199.05,2146.73,4715732,94.0795
United States,US,11/15/2009,9200.33,2141.06,4710090,93.9399
United States,US,11/16/2009,9201.23,2134.23,4745593,94.0715
United States,US,11/17/2009,9203.46,2128.65,4791991,94.2341
United States,US,11/18/2009,9220.75,2124.78,4811670,94.328
United States,US,11/19/2009,9233.67,2120.28,4820939,94.3862
United States,US,11/20/2009,9246.31,2115.57,4823476,94.4618
United States,US,11/21/2009,9266.49,2111.98,4824189,94.3375
United States,US,11/22/2009,9265.24,2103.89,4818317,94.2272
United States,US,11/23/2009,9250.54,2094.99,4847907,94.5398
United States,US,11/24/2009,9250.41,2090.47,4879273,94.8028
United States,US,11/25/2009,9253.96,2086.42,4885548,94.844
United States,US,11/26/2009,9252.95,2079.31,4834527,94.7927
United States,US,11/27/2009,9252.92,2073.35,4816199,94.7847
United States,US,11/28/2009,9255.28,2071.66,4788864,94.7205
United States,US,11/29/2009,9242.21,2066.86,4781610,94.6404
United States,US,11/30/2009,9219.7,2061.74,4814607,94.8726
United States,US,12/1/2009,9210.91,2059.33,4848559,95.3474
United States,US,12/2/2009,9214.28,2058.17,4863203,95.5189
United States,US,12/3/2009,9231,2057.95,4870945,95.6374
United States,US,12/4/2009,9244.78,2057.55,4878957,95.4629
United States,US,12/5/2009,9255.9,2057.33,4884738,95.0351
United States,US,12/6/2009,9250.86,2053.58,4884057,94.6556
United States,US,12/7/2009,9243.7,2051.46,4912982,94.5957
United States,US,12/8/2009,9244.38,2051.06,4958842,94.5656
United States,US,12/9/2009,9256.11,2051.31,4974048,94.3408
United States,US,12/10/2009,9276.51,2052.34,4988282,94.1206
United States,US,12/11/2009,9298.29,2056.45,4984531,93.8984
United States,US,12/12/2009,9313.01,2058.81,4985570,93.5034
United States,US,12/13/2009,9311.58,2058.41,4986563,93.1677
United States,US,12/14/2009,9311.14,2057.21,5010898,93.1643
United States,US,12/15/2009,9323.88,2057.79,5049978,93.192
United States,US,12/16/2009,9340.57,2058.13,5053669,93.1063
United States,US,12/17/2009,9359.23,2059.2,5051529,92.9619
United States,US,12/18/2009,9374.37,2059.54,5050515,92.7174
United States,US,12/19/2009,9387.71,2061.24,5054826,92.2574
United States,US,12/20/2009,9389.09,2059.18,5047988,91.8614
United States,US,12/21/2009,9378.94,2057.17,5067446,91.7439
United States,US,12/22/2009,9380.48,2058.16,5100607,91.6608
United States,US,12/23/2009,9395.83,2059.26,5095646,91.3064
United States,US,12/24/2009,9409.32,2058.79,5071046,90.9644
United States,US,12/25/2009,9406.8,2055.97,5030294,90.6055
United States,US,12/26/2009,9414,2056.81,5067658,90.3741
United States,US,12/27/2009,9415.34,2056.72,5068902,90.0679
United States,US,12/28/2009,9400.95,2055.15,5115506,89.8854
United States,US,12/29/2009,9399.25,2054.65,5165772,89.7983
United States,US,12/30/2009,9406.01,2056.08,5191804,89.5242
United States,US,12/31/2009,9422.22,2057.88,5168304,89.1567
United States,US,1/1/2010,9415.99,2060.12,5144792,88.765
United States,US,1/2/2010,9418.9,2062.02,5145075,88.3366
United States,US,1/3/2010,9409.35,2059.98,5145565,88.1045
United States,US,1/4/2010,9402.46,2059.31,5174367,88.2193
United States,US,1/5/2010,9404.42,2059.84,5222048,88.3863
United States,US,1/6/2010,9411.81,2058.81,5243761,88.398
United States,US,1/7/2010,9418.52,2058.12,5251007,88.3753
United States,US,1/8/2010,9424.43,2056.59,5262037,88.3368
United States,US,1/9/2010,9426.77,2055.04,5272052,88.1195
United States,US,1/10/2010,9424.16,2052.28,5272838,87.8805
United States,US,1/11/2010,9415.67,2050.85,5290708,87.9762
United States,US,1/12/2010,9423.01,2050.93,5322391,88.046
United States,US,1/13/2010,9431.3,2053.04,5332648,87.9502
United States,US,1/14/2010,9432.48,2054,5339206,87.9243
United States,US,1/15/2010,9435.5,2055.34,5347420,87.8378
United States,US,1/16/2010,9440.3,2056.35,5357753,87.6215
United States,US,1/17/2010,9431.27,2055.12,5364906,87.3814
United States,US,1/18/2010,9416.54,2054.54,5401561,87.4133
United States,US,1/19/2010,9413.42,2056.74,5451478,87.5638
United States,US,1/20/2010,9419.85,2059.57,5475478,87.577
United States,US,1/21/2010,9427.42,2061.77,5496655,87.5917
United States,US,1/22/2010,9435.89,2064.85,5520208,87.663
United States,US,1/23/2010,9440.93,2067.31,5574070,87.6298
United States,US,1/24/2010,9450.3,2069.67,5625653,87.5885
United States,US,1/25/2010,9452.6,2071.96,5670102,87.6649
United States,US,1/26/2010,9460.57,2073.96,5717299,87.8189
United States,US,1/27/2010,9481.51,2076.83,5726564,87.9318
United States,US,1/28/2010,9498.6,2078.56,5729553,88.0203
United States,US,1/29/2010,9522.22,2080.2,5724898,88.0741
United States,US,1/30/2010,9531.93,2080,5769527,87.9335
United States,US,1/31/2010,9548.29,2077.49,5794587,87.8977
United States,US,2/1/2010,9556.72,2075.31,5834553,88.003
United States,US,2/2/2010,9572.29,2077.31,5866761,88.0826
United States,US,2/3/2010,9584.13,2078.78,5868458,88.0828
United States,US,2/4/2010,9594.54,2080.8,5860865,88.0336
United States,US,2/5/2010,9601.22,2083.68,5856965,87.931
